,annID,postCategory,postId,toyou,toany,intent,racist,off_avg,empathy,racism,harmHateSpeech,lingPurism,freeSpeech,traditionalism,altruism,divSocialCircle,annotatorGender,manVsWoman,annotatorRace,whiteVsBlack,annotatorPolitics,politicallyEngaged,sexualOrientation,straightOrNot,bornUS,BLMsupport,socialMediaUsage,nLanguagesSpoken
6311,619,targetsBlackPeople,4,5,5,2,5,5.0,0.625,-1.0,0.6666666666666666,0.0,-0.1,-0.25,1.0,-0.6666666666666666,woman,1.0,white,0.0,-1.0,0.5,straight,0,1,1.0,1,1
6312,620,Vulgar,1,5,4,2,1,4.5,0.625,-1.0,1.0,0.625,-0.8,0.375,1.0,-0.3333333333333333,woman,1.0,white,0.0,-0.5,1.0,straight,0,1,1.0,3,1
6313,620,AAE,1,3,3,3,3,3.0,0.625,-1.0,1.0,0.625,-0.8,0.375,1.0,-0.3333333333333333,woman,1.0,white,0.0,-0.5,1.0,straight,0,1,1.0,3,1
6314,620,targetsBlackPeople,1,5,5,5,5,5.0,0.625,-1.0,1.0,0.625,-0.8,0.375,1.0,-0.3333333333333333,woman,1.0,white,0.0,-0.5,1.0,straight,0,1,1.0,3,1
6315,620,Vulgar,2,5,5,5,1,5.0,0.625,-1.0,1.0,0.625,-0.8,0.375,1.0,-0.3333333333333333,woman,1.0,white,0.0,-0.5,1.0,straight,0,1,1.0,3,1
6316,620,AAE,2,2,2,2,1,2.0,0.625,-1.0,1.0,0.625,-0.8,0.375,1.0,-0.3333333333333333,woman,1.0,white,0.0,-0.5,1.0,straight,0,1,1.0,3,1
6317,620,targetsBlackPeople,2,5,5,5,5,5.0,0.625,-1.0,1.0,0.625,-0.8,0.375,1.0,-0.3333333333333333,woman,1.0,white,0.0,-0.5,1.0,straight,0,1,1.0,3,1
6318,620,Vulgar,3,4,4,2,1,4.0,0.625,-1.0,1.0,0.625,-0.8,0.375,1.0,-0.3333333333333333,woman,1.0,white,0.0,-0.5,1.0,straight,0,1,1.0,3,1
6319,620,AAE,3,3,3,3,1,3.0,0.625,-1.0,1.0,0.625,-0.8,0.375,1.0,-0.3333333333333333,woman,1.0,white,0.0,-0.5,1.0,straight,0,1,1.0,3,1
6320,620,targetsBlackPeople,3,5,5,5,5,5.0,0.625,-1.0,1.0,0.625,-0.8,0.375,1.0,-0.3333333333333333,woman,1.0,white,0.0,-0.5,1.0,straight,0,1,1.0,3,1
6321,620,Vulgar,4,5,5,4,1,5.0,0.625,-1.0,1.0,0.625,-0.8,0.375,1.0,-0.3333333333333333,woman,1.0,white,0.0,-0.5,1.0,straight,0,1,1.0,3,1
6322,620,AAE,4,3,3,4,1,3.0,0.625,-1.0,1.0,0.625,-0.8,0.375,1.0,-0.3333333333333333,woman,1.0,white,0.0,-0.5,1.0,straight,0,1,1.0,3,1
6323,620,targetsBlackPeople,4,5,5,5,5,5.0,0.625,-1.0,1.0,0.625,-0.8,0.375,1.0,-0.3333333333333333,woman,1.0,white,0.0,-0.5,1.0,straight,0,1,1.0,3,1
6324,621,Vulgar,1,4,3,3,1,3.5,0.75,-0.5,0.5,0.75,0.2,0.75,0.0,-0.3333333333333333,woman,1.0,white,0.0,0.5,0.5,straight,0,1,-0.5,5,1
6325,621,AAE,1,3,3,2,1,3.0,0.75,-0.5,0.5,0.75,0.2,0.75,0.0,-0.3333333333333333,woman,1.0,white,0.0,0.5,0.5,straight,0,1,-0.5,5,1
6326,621,targetsBlackPeople,1,5,5,5,5,5.0,0.75,-0.5,0.5,0.75,0.2,0.75,0.0,-0.3333333333333333,woman,1.0,white,0.0,0.5,0.5,straight,0,1,-0.5,5,1
6327,621,Vulgar,2,2,2,1,1,2.0,0.75,-0.5,0.5,0.75,0.2,0.75,0.0,-0.3333333333333333,woman,1.0,white,0.0,0.5,0.5,straight,0,1,-0.5,5,1
6328,621,AAE,2,4,4,4,1,4.0,0.75,-0.5,0.5,0.75,0.2,0.75,0.0,-0.3333333333333333,woman,1.0,white,0.0,0.5,0.5,straight,0,1,-0.5,5,1
6329,621,targetsBlackPeople,2,3,4,3,3,3.5,0.75,-0.5,0.5,0.75,0.2,0.75,0.0,-0.3333333333333333,woman,1.0,white,0.0,0.5,0.5,straight,0,1,-0.5,5,1
6330,621,Vulgar,3,3,3,1,1,3.0,0.75,-0.5,0.5,0.75,0.2,0.75,0.0,-0.3333333333333333,woman,1.0,white,0.0,0.5,0.5,straight,0,1,-0.5,5,1
6331,621,AAE,3,1,1,1,1,1.0,0.75,-0.5,0.5,0.75,0.2,0.75,0.0,-0.3333333333333333,woman,1.0,white,0.0,0.5,0.5,straight,0,1,-0.5,5,1
6332,621,targetsBlackPeople,3,2,4,2,3,3.0,0.75,-0.5,0.5,0.75,0.2,0.75,0.0,-0.3333333333333333,woman,1.0,white,0.0,0.5,0.5,straight,0,1,-0.5,5,1
6333,621,Vulgar,4,3,3,2,1,3.0,0.75,-0.5,0.5,0.75,0.2,0.75,0.0,-0.3333333333333333,woman,1.0,white,0.0,0.5,0.5,straight,0,1,-0.5,5,1
6334,621,AAE,4,2,2,2,1,2.0,0.75,-0.5,0.5,0.75,0.2,0.75,0.0,-0.3333333333333333,woman,1.0,white,0.0,0.5,0.5,straight,0,1,-0.5,5,1
6335,621,targetsBlackPeople,4,3,5,2,4,4.0,0.75,-0.5,0.5,0.75,0.2,0.75,0.0,-0.3333333333333333,woman,1.0,white,0.0,0.5,0.5,straight,0,1,-0.5,5,1
6336,622,Vulgar,1,1,1,1,1,1.0,-0.5,0.1,0.3333333333333333,-0.125,-0.7,0.875,-0.5,-0.5,woman,1.0,white,0.0,-0.5,0.0,lesbian,1,1,-1.0,4,1
6337,622,AAE,1,1,1,1,1,1.0,-0.5,0.1,0.3333333333333333,-0.125,-0.7,0.875,-0.5,-0.5,woman,1.0,white,0.0,-0.5,0.0,lesbian,1,1,-1.0,4,1
6338,622,targetsBlackPeople,1,3,5,4,4,4.0,-0.5,0.1,0.3333333333333333,-0.125,-0.7,0.875,-0.5,-0.5,woman,1.0,white,0.0,-0.5,0.0,lesbian,1,1,-1.0,4,1
6339,622,Vulgar,2,2,4,3,1,3.0,-0.5,0.1,0.3333333333333333,-0.125,-0.7,0.875,-0.5,-0.5,woman,1.0,white,0.0,-0.5,0.0,lesbian,1,1,-1.0,4,1
6340,622,AAE,2,1,1,1,1,1.0,-0.5,0.1,0.3333333333333333,-0.125,-0.7,0.875,-0.5,-0.5,woman,1.0,white,0.0,-0.5,0.0,lesbian,1,1,-1.0,4,1
6341,622,targetsBlackPeople,2,3,5,4,5,4.0,-0.5,0.1,0.3333333333333333,-0.125,-0.7,0.875,-0.5,-0.5,woman,1.0,white,0.0,-0.5,0.0,lesbian,1,1,-1.0,4,1
6342,622,Vulgar,3,1,1,1,1,1.0,-0.5,0.1,0.3333333333333333,-0.125,-0.7,0.875,-0.5,-0.5,woman,1.0,white,0.0,-0.5,0.0,lesbian,1,1,-1.0,4,1
6343,622,AAE,3,1,1,1,1,1.0,-0.5,0.1,0.3333333333333333,-0.125,-0.7,0.875,-0.5,-0.5,woman,1.0,white,0.0,-0.5,0.0,lesbian,1,1,-1.0,4,1
6344,622,targetsBlackPeople,3,5,5,5,5,5.0,-0.5,0.1,0.3333333333333333,-0.125,-0.7,0.875,-0.5,-0.5,woman,1.0,white,0.0,-0.5,0.0,lesbian,1,1,-1.0,4,1
6345,622,Vulgar,4,1,1,1,1,1.0,-0.5,0.1,0.3333333333333333,-0.125,-0.7,0.875,-0.5,-0.5,woman,1.0,white,0.0,-0.5,0.0,lesbian,1,1,-1.0,4,1
6346,622,AAE,4,1,1,1,1,1.0,-0.5,0.1,0.3333333333333333,-0.125,-0.7,0.875,-0.5,-0.5,woman,1.0,white,0.0,-0.5,0.0,lesbian,1,1,-1.0,4,1
6347,622,targetsBlackPeople,4,3,5,5,4,4.0,-0.5,0.1,0.3333333333333333,-0.125,-0.7,0.875,-0.5,-0.5,woman,1.0,white,0.0,-0.5,0.0,lesbian,1,1,-1.0,4,1
6348,623,Vulgar,1,1,1,1,1,1.0,1.0,-1.0,0.8333333333333334,0.375,-0.5,-0.375,1.0,0.0,woman,1.0,white,0.0,-1.0,0.5,straight,0,1,1.0,2,1
6349,623,AAE,1,2,2,2,1,2.0,1.0,-1.0,0.8333333333333334,0.375,-0.5,-0.375,1.0,0.0,woman,1.0,white,0.0,-1.0,0.5,straight,0,1,1.0,2,1
6350,623,targetsBlackPeople,1,3,4,2,2,3.5,1.0,-1.0,0.8333333333333334,0.375,-0.5,-0.375,1.0,0.0,woman,1.0,white,0.0,-1.0,0.5,straight,0,1,1.0,2,1
6351,623,Vulgar,2,1,1,1,1,1.0,1.0,-1.0,0.8333333333333334,0.375,-0.5,-0.375,1.0,0.0,woman,1.0,white,0.0,-1.0,0.5,straight,0,1,1.0,2,1
6352,623,AAE,2,1,1,1,1,1.0,1.0,-1.0,0.8333333333333334,0.375,-0.5,-0.375,1.0,0.0,woman,1.0,white,0.0,-1.0,0.5,straight,0,1,1.0,2,1
6353,623,targetsBlackPeople,2,5,5,3,5,5.0,1.0,-1.0,0.8333333333333334,0.375,-0.5,-0.375,1.0,0.0,woman,1.0,white,0.0,-1.0,0.5,straight,0,1,1.0,2,1
6354,623,Vulgar,3,1,1,1,1,1.0,1.0,-1.0,0.8333333333333334,0.375,-0.5,-0.375,1.0,0.0,woman,1.0,white,0.0,-1.0,0.5,straight,0,1,1.0,2,1
6355,623,AAE,3,1,1,1,1,1.0,1.0,-1.0,0.8333333333333334,0.375,-0.5,-0.375,1.0,0.0,woman,1.0,white,0.0,-1.0,0.5,straight,0,1,1.0,2,1
6356,623,targetsBlackPeople,3,5,5,2,5,5.0,1.0,-1.0,0.8333333333333334,0.375,-0.5,-0.375,1.0,0.0,woman,1.0,white,0.0,-1.0,0.5,straight,0,1,1.0,2,1
6357,623,Vulgar,4,1,1,1,1,1.0,1.0,-1.0,0.8333333333333334,0.375,-0.5,-0.375,1.0,0.0,woman,1.0,white,0.0,-1.0,0.5,straight,0,1,1.0,2,1
6358,623,AAE,4,1,1,1,1,1.0,1.0,-1.0,0.8333333333333334,0.375,-0.5,-0.375,1.0,0.0,woman,1.0,white,0.0,-1.0,0.5,straight,0,1,1.0,2,1
6359,623,targetsBlackPeople,4,5,5,4,5,5.0,1.0,-1.0,0.8333333333333334,0.375,-0.5,-0.375,1.0,0.0,woman,1.0,white,0.0,-1.0,0.5,straight,0,1,1.0,2,1
6360,624,Vulgar,1,1,3,1,1,2.0,0.375,-0.8,0.6666666666666666,-0.625,-0.4,-0.125,0.0,-0.8333333333333334,man,0.0,white,0.0,-0.5,-0.5,straight,0,1,0.5,4,1
6361,624,AAE,1,1,3,3,1,2.0,0.375,-0.8,0.6666666666666666,-0.625,-0.4,-0.125,0.0,-0.8333333333333334,man,0.0,white,0.0,-0.5,-0.5,straight,0,1,0.5,4,1
6362,624,targetsBlackPeople,1,1,3,2,3,2.0,0.375,-0.8,0.6666666666666666,-0.625,-0.4,-0.125,0.0,-0.8333333333333334,man,0.0,white,0.0,-0.5,-0.5,straight,0,1,0.5,4,1
6363,624,Vulgar,2,1,1,1,1,1.0,0.375,-0.8,0.6666666666666666,-0.625,-0.4,-0.125,0.0,-0.8333333333333334,man,0.0,white,0.0,-0.5,-0.5,straight,0,1,0.5,4,1
6364,624,AAE,2,1,1,1,1,1.0,0.375,-0.8,0.6666666666666666,-0.625,-0.4,-0.125,0.0,-0.8333333333333334,man,0.0,white,0.0,-0.5,-0.5,straight,0,1,0.5,4,1
6365,624,targetsBlackPeople,2,2,4,4,4,3.0,0.375,-0.8,0.6666666666666666,-0.625,-0.4,-0.125,0.0,-0.8333333333333334,man,0.0,white,0.0,-0.5,-0.5,straight,0,1,0.5,4,1
6366,624,Vulgar,3,1,2,1,1,1.5,0.375,-0.8,0.6666666666666666,-0.625,-0.4,-0.125,0.0,-0.8333333333333334,man,0.0,white,0.0,-0.5,-0.5,straight,0,1,0.5,4,1
6367,624,AAE,3,1,1,1,1,1.0,0.375,-0.8,0.6666666666666666,-0.625,-0.4,-0.125,0.0,-0.8333333333333334,man,0.0,white,0.0,-0.5,-0.5,straight,0,1,0.5,4,1
6368,624,targetsBlackPeople,3,3,4,4,5,3.5,0.375,-0.8,0.6666666666666666,-0.625,-0.4,-0.125,0.0,-0.8333333333333334,man,0.0,white,0.0,-0.5,-0.5,straight,0,1,0.5,4,1
6369,624,Vulgar,4,1,2,1,1,1.5,0.375,-0.8,0.6666666666666666,-0.625,-0.4,-0.125,0.0,-0.8333333333333334,man,0.0,white,0.0,-0.5,-0.5,straight,0,1,0.5,4,1
6370,624,AAE,4,1,2,1,1,1.5,0.375,-0.8,0.6666666666666666,-0.625,-0.4,-0.125,0.0,-0.8333333333333334,man,0.0,white,0.0,-0.5,-0.5,straight,0,1,0.5,4,1
6371,624,targetsBlackPeople,4,2,3,3,4,2.5,0.375,-0.8,0.6666666666666666,-0.625,-0.4,-0.125,0.0,-0.8333333333333334,man,0.0,white,0.0,-0.5,-0.5,straight,0,1,0.5,4,1
6372,626,Vulgar,1,1,2,1,1,1.5,0.25,-1.0,0.1666666666666666,-0.375,-0.3,-0.375,0.25,-0.8333333333333334,man,0.0,white,0.0,-0.5,-0.5,straight,0,1,-0.5,1,1
6373,626,AAE,1,1,2,1,1,1.5,0.25,-1.0,0.1666666666666666,-0.375,-0.3,-0.375,0.25,-0.8333333333333334,man,0.0,white,0.0,-0.5,-0.5,straight,0,1,-0.5,1,1
6374,626,targetsBlackPeople,1,1,2,2,1,1.5,0.25,-1.0,0.1666666666666666,-0.375,-0.3,-0.375,0.25,-0.8333333333333334,man,0.0,white,0.0,-0.5,-0.5,straight,0,1,-0.5,1,1
6375,626,Vulgar,2,1,2,1,1,1.5,0.25,-1.0,0.1666666666666666,-0.375,-0.3,-0.375,0.25,-0.8333333333333334,man,0.0,white,0.0,-0.5,-0.5,straight,0,1,-0.5,1,1
6376,626,AAE,2,1,1,1,1,1.0,0.25,-1.0,0.1666666666666666,-0.375,-0.3,-0.375,0.25,-0.8333333333333334,man,0.0,white,0.0,-0.5,-0.5,straight,0,1,-0.5,1,1
6377,626,targetsBlackPeople,2,1,2,2,1,1.5,0.25,-1.0,0.1666666666666666,-0.375,-0.3,-0.375,0.25,-0.8333333333333334,man,0.0,white,0.0,-0.5,-0.5,straight,0,1,-0.5,1,1
6378,626,Vulgar,3,1,1,1,1,1.0,0.25,-1.0,0.1666666666666666,-0.375,-0.3,-0.375,0.25,-0.8333333333333334,man,0.0,white,0.0,-0.5,-0.5,straight,0,1,-0.5,1,1
6379,626,AAE,3,1,1,1,1,1.0,0.25,-1.0,0.1666666666666666,-0.375,-0.3,-0.375,0.25,-0.8333333333333334,man,0.0,white,0.0,-0.5,-0.5,straight,0,1,-0.5,1,1
6380,626,targetsBlackPeople,3,2,4,2,3,3.0,0.25,-1.0,0.1666666666666666,-0.375,-0.3,-0.375,0.25,-0.8333333333333334,man,0.0,white,0.0,-0.5,-0.5,straight,0,1,-0.5,1,1
6381,626,Vulgar,4,1,1,1,1,1.0,0.25,-1.0,0.1666666666666666,-0.375,-0.3,-0.375,0.25,-0.8333333333333334,man,0.0,white,0.0,-0.5,-0.5,straight,0,1,-0.5,1,1
6382,626,AAE,4,1,1,1,1,1.0,0.25,-1.0,0.1666666666666666,-0.375,-0.3,-0.375,0.25,-0.8333333333333334,man,0.0,white,0.0,-0.5,-0.5,straight,0,1,-0.5,1,1
6383,626,targetsBlackPeople,4,1,3,2,2,2.0,0.25,-1.0,0.1666666666666666,-0.375,-0.3,-0.375,0.25,-0.8333333333333334,man,0.0,white,0.0,-0.5,-0.5,straight,0,1,-0.5,1,1
6384,628,Vulgar,1,1,2,1,1,1.5,0.125,-0.9,1.0,0.125,-0.3,-0.125,0.5,-0.5,man,0.0,white,0.0,-1.0,0.5,straight,0,1,0.5,4,1
6385,628,AAE,1,3,4,3,2,3.5,0.125,-0.9,1.0,0.125,-0.3,-0.125,0.5,-0.5,man,0.0,white,0.0,-1.0,0.5,straight,0,1,0.5,4,1
6386,628,targetsBlackPeople,1,4,4,3,4,4.0,0.125,-0.9,1.0,0.125,-0.3,-0.125,0.5,-0.5,man,0.0,white,0.0,-1.0,0.5,straight,0,1,0.5,4,1
6387,628,Vulgar,2,1,2,2,1,1.5,0.125,-0.9,1.0,0.125,-0.3,-0.125,0.5,-0.5,man,0.0,white,0.0,-1.0,0.5,straight,0,1,0.5,4,1
6388,628,AAE,2,1,2,1,1,1.5,0.125,-0.9,1.0,0.125,-0.3,-0.125,0.5,-0.5,man,0.0,white,0.0,-1.0,0.5,straight,0,1,0.5,4,1
6389,628,targetsBlackPeople,2,4,4,5,4,4.0,0.125,-0.9,1.0,0.125,-0.3,-0.125,0.5,-0.5,man,0.0,white,0.0,-1.0,0.5,straight,0,1,0.5,4,1
6390,628,Vulgar,3,2,2,2,1,2.0,0.125,-0.9,1.0,0.125,-0.3,-0.125,0.5,-0.5,man,0.0,white,0.0,-1.0,0.5,straight,0,1,0.5,4,1
6391,628,AAE,3,2,2,1,1,2.0,0.125,-0.9,1.0,0.125,-0.3,-0.125,0.5,-0.5,man,0.0,white,0.0,-1.0,0.5,straight,0,1,0.5,4,1
6392,628,targetsBlackPeople,3,5,5,4,5,5.0,0.125,-0.9,1.0,0.125,-0.3,-0.125,0.5,-0.5,man,0.0,white,0.0,-1.0,0.5,straight,0,1,0.5,4,1
6393,628,Vulgar,4,2,3,1,1,2.5,0.125,-0.9,1.0,0.125,-0.3,-0.125,0.5,-0.5,man,0.0,white,0.0,-1.0,0.5,straight,0,1,0.5,4,1
6394,628,AAE,4,1,2,1,1,1.5,0.125,-0.9,1.0,0.125,-0.3,-0.125,0.5,-0.5,man,0.0,white,0.0,-1.0,0.5,straight,0,1,0.5,4,1
6395,628,targetsBlackPeople,4,5,5,4,5,5.0,0.125,-0.9,1.0,0.125,-0.3,-0.125,0.5,-0.5,man,0.0,white,0.0,-1.0,0.5,straight,0,1,0.5,4,1
6396,630,Vulgar,1,1,1,1,1,1.0,0.75,-1.0,0.3333333333333333,-0.125,0.0,-0.125,1.0,0.5,woman,1.0,black,1.0,0.0,-1.0,straight,0,1,0.0,3,1
6397,630,AAE,1,2,2,3,2,2.0,0.75,-1.0,0.3333333333333333,-0.125,0.0,-0.125,1.0,0.5,woman,1.0,black,1.0,0.0,-1.0,straight,0,1,0.0,3,1
6398,630,targetsBlackPeople,1,5,5,5,5,5.0,0.75,-1.0,0.3333333333333333,-0.125,0.0,-0.125,1.0,0.5,woman,1.0,black,1.0,0.0,-1.0,straight,0,1,0.0,3,1
6399,630,Vulgar,2,2,2,1,1,2.0,0.75,-1.0,0.3333333333333333,-0.125,0.0,-0.125,1.0,0.5,woman,1.0,black,1.0,0.0,-1.0,straight,0,1,0.0,3,1
6400,630,AAE,2,1,1,1,1,1.0,0.75,-1.0,0.3333333333333333,-0.125,0.0,-0.125,1.0,0.5,woman,1.0,black,1.0,0.0,-1.0,straight,0,1,0.0,3,1
6401,630,targetsBlackPeople,2,5,5,3,5,5.0,0.75,-1.0,0.3333333333333333,-0.125,0.0,-0.125,1.0,0.5,woman,1.0,black,1.0,0.0,-1.0,straight,0,1,0.0,3,1
6402,630,Vulgar,3,1,1,1,1,1.0,0.75,-1.0,0.3333333333333333,-0.125,0.0,-0.125,1.0,0.5,woman,1.0,black,1.0,0.0,-1.0,straight,0,1,0.0,3,1
6403,630,AAE,3,1,1,1,1,1.0,0.75,-1.0,0.3333333333333333,-0.125,0.0,-0.125,1.0,0.5,woman,1.0,black,1.0,0.0,-1.0,straight,0,1,0.0,3,1
6404,630,targetsBlackPeople,3,5,5,5,5,5.0,0.75,-1.0,0.3333333333333333,-0.125,0.0,-0.125,1.0,0.5,woman,1.0,black,1.0,0.0,-1.0,straight,0,1,0.0,3,1
6405,630,Vulgar,4,1,1,1,1,1.0,0.75,-1.0,0.3333333333333333,-0.125,0.0,-0.125,1.0,0.5,woman,1.0,black,1.0,0.0,-1.0,straight,0,1,0.0,3,1
6406,630,AAE,4,1,1,1,1,1.0,0.75,-1.0,0.3333333333333333,-0.125,0.0,-0.125,1.0,0.5,woman,1.0,black,1.0,0.0,-1.0,straight,0,1,0.0,3,1
6407,630,targetsBlackPeople,4,5,4,1,4,4.5,0.75,-1.0,0.3333333333333333,-0.125,0.0,-0.125,1.0,0.5,woman,1.0,black,1.0,0.0,-1.0,straight,0,1,0.0,3,1
6408,631,Vulgar,1,1,2,1,1,1.5,0.375,-0.5,1.0,0.625,-0.7,0.0,0.75,-1.0,man,0.0,white,0.0,-0.5,0.0,other,1,1,0.5,1,1
6409,631,AAE,1,1,1,1,1,1.0,0.375,-0.5,1.0,0.625,-0.7,0.0,0.75,-1.0,man,0.0,white,0.0,-0.5,0.0,other,1,1,0.5,1,1
6410,631,targetsBlackPeople,1,3,3,4,4,3.0,0.375,-0.5,1.0,0.625,-0.7,0.0,0.75,-1.0,man,0.0,white,0.0,-0.5,0.0,other,1,1,0.5,1,1
6411,631,Vulgar,2,1,1,1,1,1.0,0.375,-0.5,1.0,0.625,-0.7,0.0,0.75,-1.0,man,0.0,white,0.0,-0.5,0.0,other,1,1,0.5,1,1
6412,631,AAE,2,1,1,1,1,1.0,0.375,-0.5,1.0,0.625,-0.7,0.0,0.75,-1.0,man,0.0,white,0.0,-0.5,0.0,other,1,1,0.5,1,1
6413,631,targetsBlackPeople,2,4,4,5,5,4.0,0.375,-0.5,1.0,0.625,-0.7,0.0,0.75,-1.0,man,0.0,white,0.0,-0.5,0.0,other,1,1,0.5,1,1
6414,631,Vulgar,3,1,1,1,1,1.0,0.375,-0.5,1.0,0.625,-0.7,0.0,0.75,-1.0,man,0.0,white,0.0,-0.5,0.0,other,1,1,0.5,1,1
6415,631,AAE,3,1,1,1,1,1.0,0.375,-0.5,1.0,0.625,-0.7,0.0,0.75,-1.0,man,0.0,white,0.0,-0.5,0.0,other,1,1,0.5,1,1
6416,631,targetsBlackPeople,3,3,4,3,3,3.5,0.375,-0.5,1.0,0.625,-0.7,0.0,0.75,-1.0,man,0.0,white,0.0,-0.5,0.0,other,1,1,0.5,1,1
6417,631,Vulgar,4,1,1,1,1,1.0,0.375,-0.5,1.0,0.625,-0.7,0.0,0.75,-1.0,man,0.0,white,0.0,-0.5,0.0,other,1,1,0.5,1,1
6418,631,AAE,4,1,1,1,1,1.0,0.375,-0.5,1.0,0.625,-0.7,0.0,0.75,-1.0,man,0.0,white,0.0,-0.5,0.0,other,1,1,0.5,1,1
6419,631,targetsBlackPeople,4,3,3,3,3,3.0,0.375,-0.5,1.0,0.625,-0.7,0.0,0.75,-1.0,man,0.0,white,0.0,-0.5,0.0,other,1,1,0.5,1,1
6420,632,Vulgar,1,1,3,1,1,2.0,0.875,-0.5,-0.1666666666666666,0.625,0.3,0.625,0.5,0.1666666666666666,woman,1.0,white,0.0,0.5,0.5,straight,0,1,-1.0,3,1
6421,632,AAE,1,1,1,1,1,1.0,0.875,-0.5,-0.1666666666666666,0.625,0.3,0.625,0.5,0.1666666666666666,woman,1.0,white,0.0,0.5,0.5,straight,0,1,-1.0,3,1
6422,632,targetsBlackPeople,1,2,4,3,4,3.0,0.875,-0.5,-0.1666666666666666,0.625,0.3,0.625,0.5,0.1666666666666666,woman,1.0,white,0.0,0.5,0.5,straight,0,1,-1.0,3,1
6423,632,Vulgar,2,2,3,2,1,2.5,0.875,-0.5,-0.1666666666666666,0.625,0.3,0.625,0.5,0.1666666666666666,woman,1.0,white,0.0,0.5,0.5,straight,0,1,-1.0,3,1
6424,632,AAE,2,1,1,1,1,1.0,0.875,-0.5,-0.1666666666666666,0.625,0.3,0.625,0.5,0.1666666666666666,woman,1.0,white,0.0,0.5,0.5,straight,0,1,-1.0,3,1
6425,632,targetsBlackPeople,2,2,4,3,2,3.0,0.875,-0.5,-0.1666666666666666,0.625,0.3,0.625,0.5,0.1666666666666666,woman,1.0,white,0.0,0.5,0.5,straight,0,1,-1.0,3,1
6426,632,Vulgar,3,1,2,1,1,1.5,0.875,-0.5,-0.1666666666666666,0.625,0.3,0.625,0.5,0.1666666666666666,woman,1.0,white,0.0,0.5,0.5,straight,0,1,-1.0,3,1
6427,632,AAE,3,1,1,1,1,1.0,0.875,-0.5,-0.1666666666666666,0.625,0.3,0.625,0.5,0.1666666666666666,woman,1.0,white,0.0,0.5,0.5,straight,0,1,-1.0,3,1
6428,632,targetsBlackPeople,3,4,5,4,5,4.5,0.875,-0.5,-0.1666666666666666,0.625,0.3,0.625,0.5,0.1666666666666666,woman,1.0,white,0.0,0.5,0.5,straight,0,1,-1.0,3,1
6429,632,Vulgar,4,1,2,1,1,1.5,0.875,-0.5,-0.1666666666666666,0.625,0.3,0.625,0.5,0.1666666666666666,woman,1.0,white,0.0,0.5,0.5,straight,0,1,-1.0,3,1
6430,632,AAE,4,1,1,1,1,1.0,0.875,-0.5,-0.1666666666666666,0.625,0.3,0.625,0.5,0.1666666666666666,woman,1.0,white,0.0,0.5,0.5,straight,0,1,-1.0,3,1
6431,632,targetsBlackPeople,4,2,3,2,1,2.5,0.875,-0.5,-0.1666666666666666,0.625,0.3,0.625,0.5,0.1666666666666666,woman,1.0,white,0.0,0.5,0.5,straight,0,1,-1.0,3,1
6432,633,Vulgar,1,2,2,3,1,2.0,0.5,-1.0,0.6666666666666666,-0.375,-0.3,0.125,1.0,-0.5,man,0.0,white,0.0,-1.0,0.0,straight,0,1,1.0,3,1
6433,633,AAE,1,2,2,2,1,2.0,0.5,-1.0,0.6666666666666666,-0.375,-0.3,0.125,1.0,-0.5,man,0.0,white,0.0,-1.0,0.0,straight,0,1,1.0,3,1
6434,633,targetsBlackPeople,1,3,4,4,4,3.5,0.5,-1.0,0.6666666666666666,-0.375,-0.3,0.125,1.0,-0.5,man,0.0,white,0.0,-1.0,0.0,straight,0,1,1.0,3,1
6435,633,Vulgar,2,2,2,2,1,2.0,0.5,-1.0,0.6666666666666666,-0.375,-0.3,0.125,1.0,-0.5,man,0.0,white,0.0,-1.0,0.0,straight,0,1,1.0,3,1
6436,633,AAE,2,1,1,1,1,1.0,0.5,-1.0,0.6666666666666666,-0.375,-0.3,0.125,1.0,-0.5,man,0.0,white,0.0,-1.0,0.0,straight,0,1,1.0,3,1
6437,633,targetsBlackPeople,2,4,4,4,4,4.0,0.5,-1.0,0.6666666666666666,-0.375,-0.3,0.125,1.0,-0.5,man,0.0,white,0.0,-1.0,0.0,straight,0,1,1.0,3,1
6438,633,Vulgar,3,2,2,1,1,2.0,0.5,-1.0,0.6666666666666666,-0.375,-0.3,0.125,1.0,-0.5,man,0.0,white,0.0,-1.0,0.0,straight,0,1,1.0,3,1
6439,633,AAE,3,1,2,1,1,1.5,0.5,-1.0,0.6666666666666666,-0.375,-0.3,0.125,1.0,-0.5,man,0.0,white,0.0,-1.0,0.0,straight,0,1,1.0,3,1
6440,633,targetsBlackPeople,3,5,4,3,5,4.5,0.5,-1.0,0.6666666666666666,-0.375,-0.3,0.125,1.0,-0.5,man,0.0,white,0.0,-1.0,0.0,straight,0,1,1.0,3,1
6441,633,Vulgar,4,2,2,1,1,2.0,0.5,-1.0,0.6666666666666666,-0.375,-0.3,0.125,1.0,-0.5,man,0.0,white,0.0,-1.0,0.0,straight,0,1,1.0,3,1
6442,633,AAE,4,1,1,1,1,1.0,0.5,-1.0,0.6666666666666666,-0.375,-0.3,0.125,1.0,-0.5,man,0.0,white,0.0,-1.0,0.0,straight,0,1,1.0,3,1
6443,633,targetsBlackPeople,4,4,4,2,5,4.0,0.5,-1.0,0.6666666666666666,-0.375,-0.3,0.125,1.0,-0.5,man,0.0,white,0.0,-1.0,0.0,straight,0,1,1.0,3,1
